month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201902,alaska,ak,284450,0.0125,0.0557,2676,0.0094,-0.0248,113,-0.0664,0.0613,776,0.3108,0,28,-0.125,-0.2222,452,-0.0342,-0.2662,0,-1,,168,0.005,0.0267,1714,0.0012,0.013,322936,0.0073,0.0231,2677,0.009,-0.0244,0,-8.00E-04,,0
201902,maine,me,239450,0.0019,0.0642,7559,-0.0368,-0.0382,163,0.0797,-0.0413,1228,0.1899,-0.0495,40,1,-0.0909,728,-0.1374,0.0282,566,0.0948,-0.3072,142,0.0042,0.0596,1685,6.00E-04,-0.0091,353932,0.0142,0.0441,8125,-0.0288,-0.0636,0.0749,0.009,-0.0291,0
201902,nevada,nv,324894,-3.00E-04,-0.0717,11600,0.0257,0.8386,55,-0.155,0.0187,4932,0.0074,0.0778,364,0,-0.3209,5004,0.11,1.4291,2431,0.1899,-0.6056,176,-0.0025,0.0278,1845,-0.003,-0.1189,563069,-0.0131,-0.178,14061,0.0531,0.1281,0.2096,0.0289,-0.7674,1
201902,new jersey,nj,349950,0.0145,0.0955,42770,0.0261,0.0292,72,-0.1111,-0.0336,14692,0.0536,-0.0484,360,0.0345,-0.2035,8284,0.0319,0.0775,1050,0.2651,-0.0296,172,0.0443,0.1283,1840,0.0107,0.0328,523792,0.0206,0.0415,43820,0.0308,0.0277,0.0245,0.0046,-0.0015,0
201902,colorado,co,459500,0.0211,-0.0269,19379,-0.0086,0.197,76,-0.117,-0.1065,10188,0.0993,0.105,972,0.1854,0.2526,5168,-0.0293,0.792,11068,0.2856,1.4347,194,0.0191,0.0592,2345,-0.0051,-0.062,919306,0.0095,-0.0538,30463,0.0803,0.4663,0.5711,0.1307,0.2903,0
201902,north carolina,nc,289450,0.0158,0.0695,43032,-0.0129,-0.0504,109,-0.0354,0.0332,14680,0.1213,-0.0551,1628,0.1243,-0.0145,10508,0.0441,0.1382,14243,0.2276,0.0251,138,0.0425,0.1185,2186,0.0139,0.0196,383908,0.0154,0.0311,57448,0.0393,-0.0267,0.331,0.0649,0.0244,0
201902,ohio,oh,169900,0.0297,0.1334,27540,-0.0632,-0.059,82,0.0062,-0.0412,12004,0.1312,-0.0491,360,-0.0526,-0.5794,6680,-0.0859,-0.2185,14026,0.1789,-0.049,95,0.0089,0.0338,1766,0.0057,0.0749,253002,0.0312,0.0788,41566,0.0065,-0.0556,0.5093,0.1046,0.0054,0
201902,connecticut,ct,349250,0.0292,9.00E-04,19087,0.0309,0.0515,107,-0.0139,0.0758,4508,0.1203,-0.1034,112,-0.1515,-0.2432,2940,0.0068,0.0426,68,0,0,181,0.0178,0.0058,1917,0.01,0.0082,738244,0.0136,-0.0061,19154,0.0308,0.0511,0.0036,-1.00E-04,-2.00E-04,0
201902,mississippi,ms,192201,0.0145,0.0547,10577,3.00E-04,-0.0699,115,-0.0129,0.055,2788,0.1152,-0.0452,144,0.0909,-0.1,1840,-0.0377,-0.0213,2329,0.2932,0.5414,96,0.0091,0.0416,2001,0.0035,0.0015,252337,0.0153,0.0555,12922,0.0442,0.003,0.2202,0.0499,0.0873,0
201902,west virginia,wv,166500,0.0091,0.0472,7369,-0.0114,-0.0619,122,0.0083,-0.024,1520,0.0383,-0.0709,72,0.3846,0.2857,996,-0.0273,-0.1011,1410,0.1164,0.199,91,0.0072,0.0188,1803,0.0017,0.0347,229271,0.0095,0.0612,8799,0.0094,-0.0233,0.1913,0.0219,0.0416,0
201902,vermont,vt,285000,9.00E-04,0.0755,4510,-0.0138,-0.0734,172,0.0426,-0.0926,692,0.2536,-0.0114,12,-0.5,-0.5714,416,-0.028,-0.0714,656,0.1469,0.038,143,0.0073,0.0392,2001,-0.0047,0.0243,408747,0.0104,0.0277,5177,0.0074,-0.0586,0.1455,0.0204,0.0156,0
201902,arizona,az,334950,0.0181,0.0362,27647,0.0284,0.0432,61,-0.1223,-0.0394,12932,-0.0015,0.0296,1204,0.0561,-0.1592,13288,0.0727,0.2861,13200,0.3355,0.6631,168,0.0092,0.0572,2066,0.0076,-0.0067,528767,0.011,0.0229,40974,0.1144,0.1873,0.4774,0.1098,0.1779,0
201902,california,ca,531950,0.0153,0.0544,76116,0.0038,0.2729,49,-0.2422,0.2933,36228,-0.0129,-0.0795,5588,0.1441,-0.0425,27276,0.0069,0.4512,30929,0.2415,0.1474,300,0.0228,0.0885,1806,0.0033,-0.0376,997870,0.0247,-0.0274,107530,0.0674,0.2395,0.4063,0.0778,-0.0444,1
201902,washington,wa,449450,0.0393,0.1541,14115,-0.0479,0.2834,65,-0.1156,0.2621,6760,-0.0398,-0.1077,1188,0.0137,-0.4407,3672,-0.2312,0.2175,5868,0.0789,-0.1071,216,0.017,0.1549,2068,0.0076,-0.0051,634477,0.0344,0.1105,19997,-0.0119,0.1248,0.4157,0.0488,-0.1818,1
201902,new york,ny,449500,0.0405,0.1182,60924,0.0013,0.0541,103,0,-0.0238,15300,-0.007,-0.0625,812,-0.1135,-0.0856,10116,-0.0209,0.1941,10718,0.0143,0.0212,203,0.0417,0.1225,1785,8.00E-04,-0.0086,1060116,0.0312,-0.0348,71681,0.0039,0.0496,0.1759,0.0023,-0.0057,0
201902,massachusetts,ma,493950,0.0354,0.0456,14521,-0.0265,0.1466,82,-0.0353,-0.0682,5852,0.0405,-0.0816,204,0.2143,-0.2154,2992,-0.0603,0.3009,2205,0.2672,0.0294,255,0.0236,0.0621,1883,0.0113,-0.0147,786191,0.0431,0.0176,16739,-2.00E-04,0.1306,0.1518,0.0352,-0.0173,0
201902,pennsylvania,pa,199900,0.0184,0.0527,39783,-0.0348,-0.0701,103,0.0249,-0.0283,12100,0.0427,-0.0609,848,0.3766,0.2045,7952,-0.0173,-0.0396,8153,0.2394,0.4372,116,0.0127,0.0102,1814,0.0078,0.0395,296814,0.0206,0.0436,47936,3.00E-04,-0.0101,0.2049,0.0453,0.0723,0
201902,alabama,al,219450,0.0209,0.1009,22412,-0.0098,-0.0893,102,-0.0556,-0.0377,6556,0.0804,-0.0192,564,0.0522,-0.3733,4204,0.0077,0.0077,1978,0.303,0.1513,104,0.014,0.0829,1980,0.0041,-0.0105,289025,0.0173,0.0901,24365,0.0072,-0.0746,0.0883,0.0212,0.0184,0
201902,wyoming,wy,245000,-0.0081,-4.00E-04,3166,-0.0306,-0.0941,130,0.0319,-0.03,724,0.1037,-0.104,40,0.25,0.25,352,-0.0538,-0.1373,585,0.1607,0.0675,117,-0.0025,0.0223,2106,-0.0047,0.0014,529671,0.018,0.1172,3757,-0.0034,-0.0707,0.1848,0.0305,0.028,0
201902,indiana,in,180900,0.0252,0.1136,17894,-0.0548,-0.002,87,0.061,0.0058,6144,0.0615,-0.1116,232,0.0357,-0.0169,3604,-0.1394,-0.073,2975,0.2396,-0.4121,93,0.0119,0.0796,1919,0.0052,0.0183,246905,0.0193,0.0605,20881,-0.0211,-0.0913,0.1663,0.0395,-0.116,0
201902,virginia,va,294450,0.0189,0.0295,31034,-0.0278,-0.0394,91,-0.0321,0.0585,11800,0.1573,-0.0773,764,-0.0402,-0.3203,5720,0.0415,-0.1222,8047,0.1627,-0.0421,141,0.0099,0.03,2078,0.0073,0.032,411568,0.0229,0.0122,39137,0.0062,-0.0386,0.2593,0.0425,-7.00E-04,0
201902,montana,mt,339000,-0.0072,0.0082,6248,-0.049,-0.0251,147,0.0353,0.0174,1404,0.0669,0.0233,48,-0.0769,0,632,-0.1459,0.2061,1297,0.1123,-0.0174,166,0.013,0.041,2100,-0.0248,-0.0485,596222,-0.0152,-0.0289,7515,-0.0269,-0.0286,0.2076,0.0301,0.0016,0
201902,north dakota,nd,233510,0.0155,0.0157,3080,-0.0281,-0.0144,102,0.0049,0.1087,676,-0.1716,-0.155,24,0.5,0.5,312,-0.25,-0.2041,167,-0.0176,0.0373,111,0.0028,0.0013,2119,-0.0014,0.0031,277988,0.0099,0.0539,3247,-0.0281,-0.0128,0.0542,6.00E-04,0.0027,0
201902,oregon,or,416975,0.011,0.0424,13619,-0.0189,0.1423,80,-0.0751,-0.0062,5192,-0.0263,-0.0038,344,-0.0227,-0.1042,3112,-0.0275,0.2389,1732,0.2103,-0.1314,213,0.004,0.0459,1983,0.0092,-0.0095,559876,0.0088,0.0111,15306,-0.0024,0.0993,0.1272,0.0241,-0.0401,0
201902,new hampshire,nh,325500,0.0095,0.0764,4512,-0.0479,-0.0084,107,0.0493,-0.0897,1448,0.0585,-0.1214,100,0.7857,0,612,-0.1356,0.0268,1550,0.209,-0.136,166,0.0094,0.069,1934,-0.0015,-0.0102,429971,0.0126,0.0477,6034,0.0013,-0.0489,0.3435,0.073,-0.0508,0
201902,wisconsin,wi,239900,0.0435,0.1427,15948,-0.0624,-0.1443,112,0.0516,-0.0427,4812,-0.043,-0.1703,308,0.1159,0.1667,2464,-0.2,-0.0806,5766,0.1507,0.2978,127,0.0154,0.0858,1785,0.0165,0.0226,319696,0.0309,0.0944,21714,-0.0087,-0.0594,0.3616,0.0669,0.1232,0
201902,south dakota,sd,234900,0.0082,0.0246,3135,-0.0029,-0.0312,84,-0.0234,0.0245,672,-0.1962,-0.2466,16,-0.3333,-0.6364,276,-0.1481,-0.0143,176,0.0539,0.0667,120,0.003,0.051,1988,0.0035,-0.0105,288651,0.0031,-0.009,3313,6.00E-04,-0.0279,0.0561,0.003,0.0052,0
201901,new jersey,nj,344950,-0.0141,0.122,41681,-0.0689,0.0321,81,0.0385,-0.0471,13944,0.5398,0.1077,348,0.0741,-0.0333,8028,0.0541,0.075,830,0.0222,-0.147,164,0.0166,0.1029,1820,-0.0027,0.0317,513241,-0.0114,0.0445,42511,-0.0673,0.028,0.0199,0.0018,-0.0042,0
201901,montana,mt,341450,-0.0103,0.0193,6570,-0.0963,0.0112,142,0.0885,0,1316,0.3651,0.0511,52,-0.0714,0.4444,740,0.0335,0.4341,1166,-0.0582,0.0581,164,0.0024,0.0275,2154,-0.009,-0.0339,605433,0.0217,-0.0198,7723,-0.0923,0.0163,0.1775,0.0072,0.0079,0
201901,mississippi,ms,189450,-0.0024,0.047,10574,-0.0304,-0.0547,117,0.0402,0.0543,2500,0.5207,0.1201,132,0.4348,0.1,1912,0.2954,0.067,1801,-0.0481,0.4192,95,0.0049,0.031,1994,-0.003,8.00E-04,248524,-0.0079,0.0348,12375,-0.0257,-0.0064,0.1703,-0.0032,0.0569,0
201901,connecticut,ct,339350,-0.0016,-3.00E-04,18514,-0.1031,0.0626,108,0.0909,0.064,4024,0.4129,0.0556,132,0.5714,0.1379,2920,0.1928,0.1094,68,-0.0286,0.193,178,0.0027,0.0015,1898,-0.0081,0.0142,728330,-0.0017,0.0142,18582,-0.1028,0.063,0.0037,3.00E-04,4.00E-04,0
201901,louisiana,la,220000,0,0.0377,18928,-0.0432,0.0727,101,0.0632,0.0632,5076,0.4274,0.1739,220,0.6176,0.4474,4200,0.3708,0.1667,2697,-0.0161,0.0174,117,1.00E-04,0.0427,1899,0,-0.0021,289687,-0.0021,0.0149,21626,-0.0398,0.0655,0.1425,0.0039,-0.0078,0
201901,south carolina,sc,270495,0.0018,0.0444,28323,-0.0324,0.0196,98,0.0263,-0.0152,9184,0.6506,0.1249,1212,0.0594,-0.1536,6612,0.1169,0.1641,7889,-0.0545,0.0568,135,0.0046,0.0758,2001,0,-0.0025,400897,-0.0051,0.0439,36213,-0.0373,0.025,0.2785,-0.0065,0.0098,0
201901,marshall islands,mh,560000,,,1,,,7,,,0,,,0,,,0,,,,,,449,,,1248,,,560000,,,1,,,,,,0
201901,utah,ut,389900,0.0127,0.0561,11379,-0.0652,0.2192,75,0.1119,-0.0067,4548,0.2804,0.0384,540,0.4362,-0.4556,2676,0.2412,0.5136,5319,-0.0664,-0.0891,149,0.0157,0.0896,2609,-0.0051,-0.0199,669651,0.0298,-0.0161,16715,-0.0646,0.1017,0.4674,-6.00E-04,-0.1582,1
201901,district of columbia,dc,614975,0.0251,0.0885,1291,-0.1341,0.162,60,0.1442,0.0531,680,0.25,0.0059,28,-0.2222,0.4,352,-0.0928,0.3968,289,-0.0997,0.0105,491,-0.0127,-0.1024,1464,0.0295,0.2719,959694,0.03,0.0028,1578,-0.1358,0.1247,0.2239,0.0086,-0.0336,0
201901,nebraska,ne,229000,0.0088,0.035,4783,-0.0814,0.1003,71,0.0758,-0.0533,1888,0.4174,0.0583,60,-0.0625,-0.5161,880,0.2291,0.4103,910,-0.0381,-0.6028,122,0.0231,0.0623,1844,-0.0032,0.0022,278248,-0.0029,0.0082,5712,-0.0717,-0.1385,0.1903,0.0086,-0.3368,1
201901,south dakota,sd,233000,0.013,0.0292,3144,-0.072,0.001,86,0.0823,0.0179,836,0.375,-0.0048,24,0.2,0,324,0.0519,-0.0122,167,0.0503,0.5607,120,0.0078,0.0556,1981,0.0025,8.00E-04,287770,0.0018,-0.0044,3311,-0.0686,0.0194,0.0531,0.0062,0.0191,0
201901,kansas,ks,168210,-0.0047,0.0616,9794,-0.0548,0.0349,92,0.0824,-0.0054,2768,0.2559,0.0176,176,0.2941,0.1282,1820,0.1152,0.1404,671,-0.0428,-0.1183,86,0.0046,0.082,1949,0.0023,0.0448,252942,0.0012,0.0856,10466,-0.054,0.025,0.0685,9.00E-04,-0.0119,0
201901,pennsylvania,pa,196292,-0.0136,0.0386,41217,-0.0773,-0.0633,101,0.1044,-0.0519,11604,0.3009,0.0717,616,0.1,-0.0667,8092,0.0721,-0.0044,6578,-0.0184,0.3733,114,-0.0054,0.0189,1800,0.0022,0.0342,290814,-0.0145,0.0431,47924,-0.0671,-0.0177,0.1596,0.0096,0.0507,0
201901,wisconsin,wi,229900,0,0.1498,17009,-0.1157,-0.1054,107,0.133,-0.0739,5028,0.333,0.1036,276,-0.1882,0.0615,3080,-0.0833,0.0938,5011,-0.0499,0.4183,125,0.0094,0.0801,1756,-0.0026,0.0159,310128,0.0092,0.0882,21905,-0.1062,-0.0284,0.2946,0.0204,0.1088,0
201901,alaska,ak,280950,0.0038,0.0433,2651,-0.1219,-0.0402,121,0.0664,0.0759,592,0.5579,-0.1685,32,1,0.3333,468,0.1471,-0.1269,2,-0.3333,,167,0.0032,0.0303,1712,-0.0052,0.0187,320594,-0.0076,0.0191,2653,-0.1221,-0.0395,8.00E-04,-2.00E-04,8.00E-04,0
201901,maryland,md,315000,-0.0141,0.0501,18536,-0.1028,0.0336,82,0.1164,-0.0412,5904,0.1469,0.0207,536,0.2072,-0.0694,4560,-0.0372,0.1122,2608,-0.0585,-0.1338,166,-0.0038,-0.0847,1864,-0.0043,0.0016,410646,-0.0092,0.0074,21094,-0.0997,0.007,0.1407,0.0066,-0.0272,0
201901,virginia,va,289000,-0.0033,0.0212,31920,-0.0985,-0.006,94,0.0625,-0.0053,10196,0.4426,0.032,796,0.1916,-0.3138,5492,0.0308,-0.0511,6921,-0.0801,-0.0176,140,-0.0026,0.0274,2063,-0.0017,0.0287,402342,-0.0074,-0.0081,38895,-0.0941,-0.0068,0.2168,0.0043,-0.0026,0
201901,missouri,mo,188000,-0.0053,0.0746,22277,-0.0896,-0.0054,95,0.092,-0.0052,6348,0.1773,-0.0155,548,0.123,0.181,4956,-0.0151,0.2503,4522,-0.0958,-0.2629,105,-0.0042,0.0775,1750,-0.0017,-0.0046,259022,-0.0074,0.0423,26799,-0.0906,-0.0612,0.203,-0.0014,-0.0709,0
201901,north dakota,nd,229950,-0.013,2.00E-04,3169,-0.1063,0.0319,102,0.005,0.005,816,1.0606,0.0251,16,-0.2,0,416,-0.0459,0.04,170,0.2057,0.2687,111,0.0032,0.0081,2122,-0.0096,0.0014,275255,-0.0028,0.0401,3341,-0.0911,0.0424,0.0536,0.0139,0.01,0
201901,wyoming,wy,247000,-0.0116,0.0082,3266,-0.0905,-0.0821,126,0.0819,-0.0528,656,0.2519,-0.1368,32,0.1429,0.3333,372,0.0814,-0.1622,504,0.0611,0.3585,117,-0.0011,0.0264,2116,-0.0149,0.0076,520297,0.0106,0.1062,3770,-0.0728,-0.0407,0.1543,0.022,0.05,0
201901,nevada,nv,325000,-0.0208,-0.0785,11309,-0.0138,0.7776,65,0.0932,-0.0719,4896,0.4676,0.1407,364,0.1098,-0.2417,4508,0.3369,1.3577,2043,-0.0996,-0.5971,176,-0.0049,0.0331,1851,-0.0157,-0.1201,570535,-0.0314,-0.1905,13352,-0.028,0.1645,0.1807,-0.0172,-0.6164,1
201901,north carolina,nc,284950,-2.00E-04,0.0362,43595,-0.0772,-0.0722,113,0.0463,0.0367,13092,0.5287,0.0561,1448,-0.0449,-0.1773,10064,0.16,0.1763,11602,-0.0388,-0.0425,133,0.0043,0.033,2156,-0.0023,0.0037,378093,-0.0024,-0.0049,55276,-0.068,-0.0684,0.2661,0.0106,0.0083,0
201901,illinois,il,224950,-0.0112,0.049,45214,-0.0814,0.0464,83,0.1067,-0.0405,17252,0.6004,0.0872,1112,-0.2034,-0.0702,13020,-0.1196,0.0115,14378,-0.0694,-0.0556,119,-0.0055,0.0726,1777,-0.0084,-0.0128,343902,0.0017,0.0013,59795,-0.0754,0.0227,0.318,0.0041,-0.0344,0
201901,tennessee,tn,269700,0.0053,0.0792,27577,-0.0617,0.0412,81,0.0946,-0.0414,10112,0.3577,0.2189,680,0.1565,0.018,5784,0.1192,0.2423,8022,-0.0164,0.1318,130,0.0123,0.1009,2106,-0.0057,0.0021,360140,-6.00E-04,0.0546,35661,-0.0393,0.0621,0.2909,0.0134,0.0233,0
201901,washington,wa,432475,0.0011,0.1579,14825,-0.1552,0.3046,74,0.097,0.0068,7040,0.4426,0.0526,1172,-0.2038,-0.3186,4776,-0.0808,0.4686,5439,-0.0831,-0.0622,212,-0.0018,0.1558,2053,0.0061,-0.0061,613371,0.0159,0.1059,20238,-0.1281,0.1781,0.3669,0.0288,-0.1435,1
201901,oklahoma,ok,189900,0,0.0553,15652,-0.068,-0.0764,85,0.0432,0.012,4952,0.3073,0.0334,180,0,-0.1,3268,0.1379,0.0037,2009,-0.0617,13.2482,100,0.0043,0.0356,1915,-0.0039,0.0071,260904,-0.005,0.069,17691,-0.071,0.0357,0.1284,9.00E-04,0.12,0
201901,oregon,or,412450,-0.0059,0.0325,13881,-0.1039,0.1255,87,0.0679,-0.0114,5332,0.5393,0.0846,352,0.375,0.0115,3200,0.0825,0.3356,1431,-0.0803,-0.1851,212,0.0041,0.0543,1965,-0.0028,-0.0178,554967,-5.00E-04,0.0175,15343,-0.0999,0.0894,0.1031,0.0026,-0.0393,0
201901,iowa,ia,198700,0.0138,0.0463,12320,-0.06,0.0519,93,0.0393,-0.0107,3528,0.4089,0.1351,128,0.2308,-0.4386,1900,-0.0848,-0.0741,2970,-0.0678,0.188,118,0.0099,0.0625,1624,-0.0012,-0.0058,237746,-2.00E-04,0.0161,15329,-0.0592,0.0772,0.2411,-0.002,0.0276,0
201901,florida,fl,325000,0,3.00E-04,158717,0.0155,0.1295,85,0.0562,0.0368,52352,0.3775,0.055,4412,-0.0178,-0.2093,53420,0.2063,0.1481,39294,-0.0463,-0.0825,181,0.0055,0.0256,1756,-0.0023,-0.0184,635525,0.0068,-4.00E-04,198011,-5.00E-04,0.0799,0.2476,-0.016,-0.0572,0
201901,alabama,al,214950,-2.00E-04,0.09,22633,-0.051,-0.0767,108,0.0588,-0.0092,6068,0.4085,0.0805,536,0.0984,-0.0759,4172,0.1119,0.0327,1518,0.0127,0.1767,103,0.004,0.0788,1972,-0.003,-0.0182,284100,-0.0022,0.0803,24192,-0.0456,-0.061,0.0671,0.0042,0.0144,0
201901,arizona,az,329000,0.0123,0.0444,26883,0.0017,0.0274,70,0.1032,-0.0142,12952,0.4625,0.0554,1140,0.0215,-0.1467,12388,0.2729,0.2393,9884,-0.053,0.6214,167,0.0076,0.0658,2051,-2.00E-04,-0.0065,523029,0.0164,0.0304,36767,-0.0136,0.1363,0.3677,-0.0212,0.1347,0
201901,delaware,de,299000,-0.003,0.0681,4559,-0.0849,-0.1248,113,0.1029,-0.0546,1136,0.3589,-0.0139,132,0.7368,0.1786,744,-0.0971,-0.0792,198,0.1314,4.5,148,0.006,0.0431,1965,-0.0035,0.0342,384186,-0.0061,0.0487,4767,-0.0754,-0.0911,0.0434,0.0083,0.0365,0
201901,michigan,mi,192000,-0.0129,0.1301,34216,-0.0941,0.0587,88,0.1076,-0.0838,10400,0.2184,0.1566,508,-0.2063,-0.0863,6960,0.014,0.3293,3729,-0.0756,1.4152,118,0.0019,0.0999,1619,-0.008,0.0119,288336,-0.0018,0.0544,37945,-0.0923,0.1207,0.109,0.0022,0.0612,0
201901,ohio,oh,165000,-0.0179,0.1344,29398,-0.1011,-0.0382,81,0.1096,-0.0743,10612,0.1626,0.0412,380,0.0326,-0.4837,7308,-0.042,-0.0897,11898,-0.0909,-0.0287,95,0.0013,0.0332,1756,-0.0068,0.077,245353,-5.00E-04,0.0752,41296,-0.0982,-0.0355,0.4047,0.0045,0.004,0
201901,idaho,id,333739,0.0113,0.1128,6750,-0.1342,-0.0986,83,0.0506,-0.1487,2288,0.3717,0.0916,164,-0.2407,-0.6404,1344,0.1053,0.344,421,0.0907,0.3281,160,0.0032,0.1269,2153,-0.0032,-0.0153,553279,0.0386,0.0866,7175,-0.1231,-0.0802,0.0624,0.0129,0.02,0
201901,kentucky,ky,190900,-0.0205,0.0611,14336,-0.0732,0.0314,93,0.0882,-0.0464,4908,0.4334,0.2356,224,-0.2727,-0.082,3260,0.071,0.2937,4390,-0.0604,-0.0783,103,0.0027,0.0716,1902,-0.0096,8.00E-04,263385,-0.0074,0.0469,18771,-0.068,0.0062,0.3062,0.0042,-0.0365,0
201901,massachusetts,ma,477068,-0.004,0.0462,14916,-0.1326,0.1667,85,0.1333,-0.071,5624,0.5674,0.229,168,0.05,-0.125,3184,0.0771,0.394,1740,-0.0769,0.0767,249,0.002,0.0591,1862,-0.0069,-0.0185,753719,0.0069,-0.0074,16743,-0.1225,0.1626,0.1167,0.007,-0.0097,0
201901,minnesota,mn,279900,0.0371,0.0771,14309,-0.1847,0.0373,95,0.1118,-0.0308,5400,0.2162,0.0714,488,0.2323,-0.5308,3140,0.0843,-0.119,6231,-0.1378,-0.0402,142,0.0317,0.0867,2021,-0.0093,-0.0189,370084,0.0247,0.0264,20540,-0.171,0.0125,0.4355,0.0237,-0.0352,0
201901,indiana,in,176450,-0.0192,0.1035,18931,-0.0791,-0.009,82,0.1081,-0.052,5788,0.1679,0.0314,224,0.2444,-0.0667,4188,0.0346,0.094,2400,-0.0592,-0.3881,91,0.0017,0.0757,1909,-0.0109,0.0168,242222,-0.0027,0.057,21331,-0.0769,-0.0736,0.1268,0.0027,-0.0785,0
201901,colorado,co,450000,2.00E-04,-0.0151,19548,-0.0891,0.202,86,0.0823,-0.1276,9268,0.4834,0.115,820,0.1517,-0.0848,5324,0.0786,0.8084,8609,-0.1198,1.2154,190,0.0162,0.0534,2357,-0.0179,-0.0549,910688,0.0471,-0.0322,28199,-0.0974,0.3949,0.4404,-0.0154,0.2015,1
201901,vermont,vt,284750,-9.00E-04,0.0747,4573,-0.0703,-0.07,165,0.0967,-0.0836,552,0.3269,-0.0213,24,2,0.5,428,0.163,0.2022,572,-0.0514,0.0712,142,-0.0015,0.0321,2011,-7.00E-04,0.0226,404546,0.001,0.0271,5139,-0.0694,-0.0574,0.1251,0.0025,0.0165,0
201901,new hampshire,nh,322450,-0.0014,0.0784,4739,-0.1292,-0.0135,102,0.0684,-0.1135,1368,0.3154,0.1438,56,0,-0.5,708,-0.0684,0.3511,1282,-0.1097,-0.1664,164,0.0179,0.0778,1937,-0.0227,-0.0021,424640,0.003,0.0495,6026,-0.1244,-0.0473,0.2705,0.0059,-0.0496,0
201901,texas,tx,282706,-0.0077,0.0115,96306,-0.0552,0.1063,80,0.0667,-0.0244,36920,0.4231,0.1631,5020,-0.1351,-0.0211,30824,0.0815,0.2011,26569,-0.1323,-0.0464,127,8.00E-04,0.0417,2212,-0.0081,-0.0169,390216,-0.0081,0.0024,122875,-0.073,0.0681,0.2759,-0.0245,-0.0442,0
201901,georgia,ga,279726,-6.00E-04,0.0401,64590,-0.0605,0.1431,80,0.0743,-0.0185,24444,0.382,0.2678,3428,0.0659,0.03,17540,0.0332,0.382,20894,-0.0498,0.8602,115,0.0021,0.0704,2338,-0.0081,-0.015,386991,-0.0038,0.037,85484,-0.0579,0.2619,0.3235,0.0036,0.1247,0
201901,rhode island,ri,346950,0.0059,0.0176,3397,-0.1179,0.2224,78,0.1304,-0.0983,1132,0.1694,0.2043,20,-0.5,-0.875,660,-0.0571,-0.2067,1520,-0.0827,-0.1011,211,0.0092,0.0296,1612,-0.0012,-0.0177,551069,0.0076,-0.0458,4908,-0.1089,0.0987,0.4475,0.0172,-0.161,1
201901,hawaii,hi,698500,7.00E-04,0.0235,6230,0.0299,0.1488,80,-0.0536,-0.0862,1992,0.3175,0.1216,64,0.3333,-0.2727,1204,0.1667,0.3871,860,-0.0412,0.3565,509,0.0126,-0.0092,1358,-0.0177,-0.0163,1281254,0.0055,-0.0735,7091,0.0241,0.168,0.138,-0.0102,0.0211,0
201901,maine,me,239000,-0.0038,0.0622,7848,-0.1086,-0.0553,151,0.1066,-0.0414,1032,0.2344,-0.1195,20,-0.1667,-0.5833,844,0.055,0.1405,517,-0.3312,-0.3004,142,-0.0061,0.0651,1684,-0.008,-0.0109,348986,-0.0147,0.0318,8366,-0.1264,-0.0748,0.0659,-0.0219,-0.0231,0
201901,new york,ny,432000,0.0049,0.1523,60845,-0.0863,0.0811,103,0.1022,-0.0376,15408,0.3972,0.1444,916,0.101,0.0853,10332,0.1429,0.273,10567,-0.1005,-5.00E-04,195,0.0122,0.1493,1783,-0.0056,-0.0094,1028005,0.0084,-0.0178,71403,-0.0885,0.0672,0.1737,-0.0027,-0.0142,0
201901,new mexico,nm,239450,-0.0019,0.0595,7788,-0.1015,-0.1355,108,0.0693,-0.0485,2140,0.1383,0.0094,176,-0.2143,0.5172,2012,-0.0953,0.3168,1960,-0.1013,1.1328,123,0.0013,0.0403,1965,-0.0028,0.024,365603,-0.004,0.0568,9779,-0.0986,-0.0145,0.2517,1.00E-04,0.1497,0
201901,california,ca,523954,-0.002,0.05,75828,-0.0754,0.3339,64,0.0847,0.1327,36700,0.5093,0.0705,4884,-0.2472,-0.0679,27088,0.003,0.5886,24913,-0.1529,0.1323,294,-0.0014,0.0861,1800,-0.0017,-0.0385,973802,0.0042,-0.0363,100737,-0.0959,0.2769,0.3285,-0.0301,-0.0585,1
201901,west virginia,wv,165000,0,0.0645,7454,-0.0746,-0.0761,121,0.0804,-0.0202,1464,0.3456,0.0457,52,-0.0714,0.625,1024,0.1082,0.0667,1263,-0.011,0.5328,91,-0.0022,0.0148,1800,0,0.0375,227118,-0.0053,0.0698,8717,-0.0659,-0.0196,0.1694,0.0109,0.0673,0
